Claim ID,Item Type,Item ID,Item Label,Item URL,Item Status,Item Note
PKR-CLM-004,Registered source,SRC-037,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-037/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-038,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-038/,MEDIUM,Enthusiast catalog reconstruction
PKR-CLM-004,Registered source,SRC-039,www.bmx-catalogue.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-039/,MEDIUM,Enthusiast catalog reconstruction; Official manufacturer archive
PKR-CLM-004,Registered source,SRC-040,www.facebook.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-040/,HIGH,Existing public knowledge register; Vintage JMC Racing Equipment dealer's price list from Azusa collection
PKR-CLM-004,Registered source,SRC-041,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-041/,HIGH,1992 GT/Dyno Product Catalog; GT/Dyno sequence; Indexed catalog page
PKR-CLM-004,Registered source,SRC-042,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-042/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-043,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-043/,MEDIUM,Existing public knowledge register; GT/Dyno sequence
PKR-CLM-004,Registered source,SRC-044,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-044/,MEDIUM,Existing public knowledge register; GT/Dyno sequence
PKR-CLM-004,Registered source,SRC-045,www.pinterest.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-045/,MEDIUM,Existing public knowledge register; JMC Racing Fliers and Price List
PKR-CLM-004,Registered source,SRC-046,www.previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-046/,HIGH,Independent period publication; Period catalog mailer
PKR-CLM-004,Registered source,SRC-047,www.radbmx.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-047/,MEDIUM,Existing public knowledge register
PKR-CLM-004,Registered source,SRC-048,www.redlinevintagebmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-048/,MEDIUM,Historical brand archive; Official rider-history corroboration
PKR-CLM-004,Registered source,SRC-049,www.redlinevintagebmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-049/,MEDIUM,Historical brand archive
PKR-CLM-004,Registered source,SRC-050,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-050/,MEDIUM,First-person official rider page
PKR-CLM-004,Registered source,SRC-051,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-051/,MEDIUM,Current official brand history
PKR-CLM-004,Registered source,SRC-052,www.sebikes.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-052/,MEDIUM,Current official brand history; First-person official rider page
PKR-CLM-004,Registered source,SRC-053,www.usabmx.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-053/,MEDIUM,Existing public knowledge register; Official rider-history corroboration
PKR-CLM-004,Registered source,SRC-054,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-054/,MEDIUM,Australian collector/research archive; Specialist historical archive
PKR-CLM-004,Registered source,SRC-055,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-055/,HIGH,PERIOD CATALOG PAGE; Period catalog PDF; Specialist historical archive
PKR-CLM-004,Registered source,SRC-056,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-056/,MEDIUM,PERIOD CATALOG PAGE; Period catalog PDF
PKR-CLM-004,Registered source,SRC-057,www.vintagemongoose.com,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-057/,MEDIUM,PERIOD CATALOG PAGE; Period catalog PDF
PKR-CLM-004,Registered source,SRC-058,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-058/,HIGH,BMX Action Bike — June/July 1982 — Volume 2 Number 2
PKR-CLM-004,Registered source,SRC-059,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-059/,HIGH,BMX Action Bike — February/March 1983 — Volume 2 Number 6
PKR-CLM-004,Registered source,SRC-060,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-060/,HIGH,BMX Action Bike — April/May 1983 — Volume 2 Number 7
PKR-CLM-004,Registered source,SRC-061,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-061/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-062,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-062/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-063,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-063/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-064,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-064/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-065,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-065/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-066,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-066/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-067,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-067/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-068,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-068/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-069,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-069/,HIGH,Period publication; chronological issue pass
PKR-CLM-004,Registered source,SRC-070,previouspage.co.uk,https://article134-tech.github.io/lititzbmx-public-knowledge-register/sources/SRC-070/,HIGH,French-language period publication; chronological issue pass
PKR-CLM-005,Duplicate group,DUP-ASHT-5027,DUP-ASHT-5027,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-ASHT-5027,REVIEWED,Members: EPH-0006 | EPH-0031
PKR-CLM-005,Duplicate group,DUP-DB-INFO-PACK,DUP-DB-INFO-PACK,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-DB-INFO-PACK,REVIEWED,Members: EPH-0046 | EPH-0054
PKR-CLM-005,Duplicate group,DUP-GT-HIDE-CONTEST,DUP-GT-HIDE-CONTEST,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GT-HIDE-CONTEST,REVIEWED,Members: EPH-0022 | EPH-0053
PKR-CLM-005,Duplicate group,DUP-GTD-1992,DUP-GTD-1992,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1992,REVIEWED,Members: EPH-0002 | EPH-0017
PKR-CLM-005,Duplicate group,DUP-GTD-1996,DUP-GTD-1996,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1996,REVIEWED,Members: EPH-0001 | EPH-0018
PKR-CLM-005,Duplicate group,DUP-GTD-1999-P2,DUP-GTD-1999-P2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-GTD-1999-P2,REVIEWED,Members: EPH-0003 | EPH-0019
PKR-CLM-005,Duplicate group,DUP-HARO-1990-CAT,DUP-HARO-1990-CAT,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-HARO-1990-CAT,REVIEWED,Members: EPH-0004 | EPH-0023
PKR-CLM-005,Duplicate group,DUP-HARO-1991-MAILER,DUP-HARO-1991-MAILER,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-HARO-1991-MAILER,REVIEWED,Members: EPH-0030 | EPH-0055
PKR-CLM-005,Duplicate group,DUP-REDLINE-FIRST-AD,DUP-REDLINE-FIRST-AD,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-REDLINE-FIRST-AD,REVIEWED,Members: EPH-0010 | EPH-0037
PKR-CLM-005,Duplicate group,DUP-TORKER-FIRST-AD,DUP-TORKER-FIRST-AD,https://article134-tech.github.io/lititzbmx-public-knowledge-register/objects/index.html#DUP-TORKER-FIRST-AD,REVIEWED,Members: EPH-0009 | EPH-0047
PKR-CLM-006,Source record,EPH-0001,1996 GT/Dyno — The BMX & Freestyle Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0001/,Lead — locate exact reference ID and edition/page count.,Public indexing exposes the title and BMXMuseum provenance but not a reliable reference ID or complete page set.
PKR-CLM-006,Source record,EPH-0002,1992 GT/Dyno Product Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0002/,Lead — locate exact reference and compare with independent catalog archives.,Title is publicly indexed; exact reference ID and completeness remain unresolved.
PKR-CLM-006,Source record,EPH-0003,1999 GT/Dyno BMX/Freestyle — Part 2,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0003/,"Lead — locate part 1, exact reference IDs and page ranges.",Only the indexed title is presently recoverable.
PKR-CLM-006,Source record,EPH-0005,1987 Dia-Compe 182 Aerial Brake Lever,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0005/,"Lead — identify publication, page and exact BMXMuseum reference.","Indexed title only; the object may be a catalog page, advertisement or product reference."
PKR-CLM-006,Source record,EPH-0007,1997 Hoffman catalog — George model specification,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0007/,Open — record exact page and compare with other Hoffman catalogs.,An external forum cites the exact BMXMuseum reference for the Hoffman George. The full catalog title and edition need confirmation.
PKR-CLM-006,Source record,EPH-0008,Tioga Rhino III frame advertisement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0008/,"Lead — recover exact thread, magazine issue and page.",An external old-school BMX advertisement blog links to an unresolved BMXMuseum forum discussion. The original ad and publication must be identified.
PKR-CLM-006,Source record,EPH-0012,Vintage JMC Racing Equipment dealer's price list from Azusa collection,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0012/,Corroboration lead — do not merge with BMXMuseum set until directly compared.,"The public result exposes the document description but not a reliable issue date, complete contents or readable line-item prices."
PKR-CLM-006,Source record,EPH-0016,JMC 3.1 XL naming-contest announcement,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0016/,Lead — locate the ABA paper issue and announcement; do not imply an exact scan has been found.,JMC's first-party history states the contest ran with Bicycle Harbor of Arizona in the ABA paper and that Matt Raymer supplied the winning name. The announcement itself is not yet located.
PKR-CLM-006,Source record,EPH-0017,1992 GT/Dyno Product Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0017/,"OPEN — exact reference, full pagination and price labels","Two indexed pages expose $259 and $319, but exact page numbers, currency and price basis are not established."
PKR-CLM-006,Source record,EPH-0018,1996 GT/Dyno — The BMX & Freestyle Catalog,https://article134-tech.github.io/lititzbmx-public-knowledge-register/records/EPH-0018/,OPEN — recover exact reference and compare page count,"A public resale listing describes a 22-page 1996 catalog, but this does not resolve the BMXMuseum ID or prove completeness."
